Account_Campaign_Mapping_V2

Date/Time Generated,9/24/18 3:49 AM
Report Time Zone,America/New_York
Account ID,5552
Date Range,9/10/18 - 9/23/18
Advertiser,Equals:2014_DigitalRoyalty (4365914)
Advertiser,Equals:ALL|US|iProspect|2012 (3632474)
Advertiser,Equals:6359301
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_2235440 (8304258)
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_688442 (5236351)
Advertiser,Equals:BidManager_Advertiser_DO_NOT_EDIT_857434 (5404806)
Advertiser,Equals:BidManager_SeparateSpotlightAdvertiser_DO_NOT_EDIT (4532011)
Advertiser,Equals:CI|US|iProspect|2012 (3476205)
Advertiser,Equals:DCS|Criteo|_INTL_ (4765209)
Advertiser,Equals:DCS|DA_STUDIO|_INTL_ (5373955)
Advertiser,Equals:DCS|Demand_Generation|_INTL_ (4255681)
Advertiser,Equals:DCS|F3D|_INTL_ (4867019)
Advertiser,Equals:DCS|iProspect|_INTL_ (4248444)
Advertiser,Equals:DCS|OMD|_INTL_ (4294851)
Advertiser,Equals:DCS|Periscopix_Tracking_Ads|_INTL_ (8110681)
Advertiser,Equals:DCS|Periscopix|_INTL_ (6146229)
Advertiser,Equals:DCS|Rakuten_Non-linked_Advertiser|_INTL_ (8066286)
Advertiser,Equals:DCS|Zenith|_INTL_ (8502683)
Advertiser,Equals:dg_intl_hilton (3498746)
Advertiser,Equals:dg_intl_multibrand (3638295)
Advertiser,Equals:DGTS_US_AllSuites (8325024)
Advertiser,Equals:DGTS_US_FocusedServices (8325606)
Advertiser,Equals:DGTS_US_FullService (8328012)
Advertiser,Equals:8314394
Advertiser,Equals:DGTS_US_Portfolio_Honors (8310967)
Advertiser,Equals:DT|US|iProspect|2012 (3476213)
Advertiser,Equals:E-Events 30 Day Tags (2391905)
Advertiser,Equals:Ecommerce_Corporate_US (2608519)
Advertiser,Equals:eDistribution Marketing_In House_UK (2055539)
Advertiser,Equals:ES|US|iProspect|2012 (3476215)
Advertiser,Equals:f3d_intl_paid_search (3917774)
Advertiser,Equals:GI|US|iProspect|2012 (3476218)
Advertiser,Equals:GV|US|iProspect|2012 (3476224)
Advertiser,Equals:Hampton Inn : iCrossing US : US (2377205)
Advertiser,Equals:Hampton_Wahlstrom_US (2208460)
Advertiser,Equals:HHC Hotels_Waldorf Boulders Resort_US_0328 (2221810)
Advertiser,Equals:HH|US|iProspect|2012 (3476226)
Advertiser,Equals:Hilton Demand Generation Intl (2712515)
Advertiser,Equals:Hilton HHonors : iCrossing US : US (2377325)
Advertiser,Equals:2784036
Advertiser,Equals:HILTON HOTELS CORP (2013561)
Advertiser,Equals:Hilton Paid Search on DS (Edge) (6972294)
Advertiser,Equals:Hilton Paid Search on DS (Non-Edge) (6973298)
Advertiser,Equals:Hilton_OMD_APAC (2705521)
Advertiser,Equals:Hilton_OMD_US (2077542)
Advertiser,Equals:Hilton_Space Dealer_Germany (2070859)
Advertiser,Equals:2162324
Advertiser,Equals:Hilton_Traffic Broker UK_RU (2341749)
Advertiser,Equals:HI|US|iProspect|2012 (3476209)
Advertiser,Equals:HT|US|iProspect|2012 (3476223)
Advertiser,Equals:HWW_Corporate_EmailMarketing (4652907)
Advertiser,Equals:HWW_SocialMedia (4721827)
Advertiser,Equals:HW|US|iProspect|2012 (3476222)
Advertiser,Equals:HX|US|iProspect|2012 (3476220)
Advertiser,Equals:OMD UAE (2832897)
Advertiser,Equals:OMD_LATAM_2016 (5308684)
Advertiser,Equals:QQ|US|iProspect|2012 (4445920)
Advertiser,Equals:seo_places_listings_intl (4041706)
Advertiser,Equals:2150307
Advertiser,Equals:WA|US|iProspect|2012 (3476203)
MRC Accredited Metrics,"Impressions(Desktop Display and Rich Media, Desktop Video, Mobile Video)","Clicks(Desktop Display, Desktop Rich Media, Desktop Video, In-App Display, In-App Rich Media, In-App Video, Mobile Display, Mobile Video)"

Report Fields
Placement ID,Placement,Campaign ID,Campaign,Site ID (DCM),Site (DCM),Impressions,Clicks
220993944,ALL|DBM|PS|PC|Accordant_Custom-Algo_Conquesting_Segment|US|EN|CPM|300x250|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),1200247,111
220993947,ALL|DBM|PS|PC|Accordant_Custom-Algo_Conquesting_Segment|US|EN|CPM|160x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),502581,82
220993950,ALL|DBM|PS|PC|Lookalike-Diamond-Honors_Booking_Confirmation|US|EN|CPM|728x90|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),16516,1
220993953,ALL|DBM|PS|PC|Lookalike-Diamond-Honors_Booking_Confirmation|US|EN|CPM|300x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),3663,0
220993956,ALL|DBM|PS|PC|Lookalike-Diamond-Honors_Booking_Confirmation|US|EN|CPM|300x250|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),24599,2
220993959,ALL|DBM|PS|PC|Lookalike-Diamond-Honors_Booking_Confirmation|US|EN|CPM|160x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),4552,1
220993962,ALL|DBM|PS|PC|Lookalike-Gold-Honors_Booking_Confirmation|US|EN|CPM|728x90|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),8686,1
220993965,ALL|DBM|PS|PC|Lookalike-Gold-Honors_Booking_Confirmation|US|EN|CPM|300x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),3610,0
220993968,ALL|DBM|PS|PC|Lookalike-Gold-Honors_Booking_Confirmation|US|EN|CPM|300x250|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),12059,0
220993971,ALL|DBM|PS|PC|Lookalike-Gold-Honors_Booking_Confirmation|US|EN|CPM|160x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),2153,0
220993974,ALL|DBM|PS|PC|Lookalike-Silver-Honors_Booking_Confirmation|US|EN|CPM|728x90|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),54909,37
220993977,ALL|DBM|PS|PC|Lookalike-Silver-Honors_Booking_Confirmation|US|EN|CPM|300x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),7375,6
220993983,ALL|DBM|PS|PC|Lookalike-Silver-Honors_Booking_Confirmation|US|EN|CPM|300x250|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),32754,8
220993989,ALL|DBM|PS|PC|Lookalike-Silver-Honors_Booking_Confirmation|US|EN|CPM|160x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),18374,17
220993998,ALL|DBM|PS|PC|Lookalike-Non-Honors_Booking_Confirmation|US|EN|CPM|728x90|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),26369,7
220994001,ALL|DBM|PS|PC|Lookalike-Non-Honors_Booking_Confirmation|US|EN|CPM|300x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),9417,8
220994007,ALL|DBM|PS|PC|Lookalike-Non-Honors_Booking_Confirmation|US|EN|CPM|300x250|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),32764,3
220994013,ALL|DBM|PS|PC|Lookalike-Non-Honors_Booking_Confirmation|US|EN|CPM|160x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),7684,1
220994022,ALL|DBM|PS|PC|Lookalike-Blue-Honors_Booking_Confirmation|US|EN|CPM|728x90|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),47383,32
220994025,ALL|DBM|PS|PC|Lookalike-Blue-Honors_Booking_Confirmation|US|EN|CPM|300x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),6980,3
220994031,ALL|DBM|PS|PC|Lookalike-Blue-Honors_Booking_Confirmation|US|EN|CPM|300x250|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),29794,10
220994037,ALL|DBM|PS|PC|Lookalike-Blue-Honors_Booking_Confirmation|US|EN|CPM|160x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),14789,13
220994682,Facebook|GCC|UK_in_market|PR|AR|CPM|1x1,21125619,Hilton|GCC_Experience_England|intl,889399,Facebook.com,0,9
220997257,TripAdvisor|EMEA|p:global_s:EMEA-Mobile_|Metasearch|EN|CPC|1x1 (copy),8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,195
220999324,TripAdvisor|ROCA|p:global_s:ROCA-Mobile_|Metasearch|EN|CPC|1x1 (copy),8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,26
221007544,iP|CIM|MaldivesMurakaMA|FB|TRF|US|MPPA|ReEngage|MODE|SleepWithFishCarousel,9592909,iProspect|ALL|PaidSocial,1902312,Facebook Inc,0,5
221015463,iP|CIM|MaldivesMurakaUR|FB|TRF|US|CL|URSoutheastAsiaInt|MO|SleepWithFishCollection,9592909,iProspect|ALL|PaidSocial,1902312,Facebook Inc,10,2
221015817,ALL|DBM|PS|PC|Kayak_In-Market_7_Day_Lookback_Window|US|EN|CPM|728x90|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),3301,1
221015820,ALL|DBM|PS|PC|Kayak_In-Market_7_Day_Lookback_Window|US|EN|CPM|300x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),708,0
221015823,ALL|DBM|PS|PC|Kayak_In-Market_7_Day_Lookback_Window|US|EN|CPM|300x250|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),5282,2
221015826,ALL|DBM|PS|PC|Kayak_In-Market_7_Day_Lookback_Window|US|EN|CPM|160x600|Central,8732631,ALL|Display|Prospecting|ALL|Revenue,2139787,DoubleClick Bid Manager (DBM),2176,0
221026419,ALL|DBM|PS|PC|Miami_Intenders+Luxury_Travelers|US|EN|CPM|728x90|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),46651,8
221026422,ALL|DBM|PS|PC|Miami_Intenders+Luxury_Travelers|US|EN|CPM|300x600|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),17035,7
221026425,ALL|DBM|PS|PC|Miami_Intenders+Luxury_Travelers|US|EN|CPM|300x250|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),95207,9
221026428,ALL|DBM|PS|PC|Miami_Intenders+Luxury_Travelers|US|EN|CPM|160x600|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),36692,7
221026431,ALL|DBM|PS|PC|Google_In-Market_Miami_Intenders|US|EN|CPM|728x90|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),47656,13
221026434,ALL|DBM|PS|PC|Google_In-Market_Miami_Intenders|US|EN|CPM|300x600|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),20132,8
221026437,ALL|DBM|PS|PC|Google_In-Market_Miami_Intenders|US|EN|CPM|300x250|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),52797,6
221026440,ALL|DBM|PS|PC|Google_In-Market_Miami_Intenders|US|EN|CPM|160x600|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),24861,8
221026443,ALL|DBM|PS|PC|Curio_Bookers_Lookalike+South_FL_IPs|US|EN|CPM|728x90|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),13763,2
221026446,ALL|DBM|PS|PC|Curio_Bookers_Lookalike+South_FL_IPs|US|EN|CPM|300x600|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),4657,1
221026449,ALL|DBM|PS|PC|Curio_Bookers_Lookalike+South_FL_IPs|US|EN|CPM|300x250|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),40143,3
221026452,ALL|DBM|PS|PC|Curio_Bookers_Lookalike+South_FL_IPs|US|EN|CPM|160x600|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),13670,1
221043476,2018.05.15_APAC_HH_MKT_AHC_BAH_CORE18790_HPCJRenewalReminder_HH_JA_Generic,8590937,EM|APAC|AH,908380,CheetahMail.com,0,2
221050877,2018.05.15_APAC_HH_MKT_AHC_BAH_CORE18790_HPCJRenewalReminder_HH_JA_CTA2,8590937,EM|APAC|AH,908380,CheetahMail.com,0,1
221076702,TripAdvisor|DaoDao|p:global_s:DaoDao-Mobile_|Metasearch|EN|CPC|1x1 (copy),8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,4
221083092,TripAdvisor|ROSA|p:global_s:ROSA-Mobile_|Metasearch|EN|CPC|1x1,8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,19
221083095,TripAdvisor|ROE|p:global_s:ROE-Desktop_|Metasearch|EN|CPC|1x1 ,8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,340
221083098,TripAdvisor|ROSA|p:global_s:ROSA-Desktop_|Metasearch|EN|CPC|1x1 ,8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,5
221083101,TripAdvisor|MGB|p:global_s:MGB-Desktop_|Metasearch|EN|CPC|1x1  ,8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,126
221083104,TripAdvisor|DaoDao|p:global_s:DaoDao-Desktop_|Metasearch|EN|CPC|1x1  ,8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,18
221083107,TripAdvisor|EMEA|p:global_s:EMEA-Desktop_|Metasearch|EN|CPC|1x1  ,8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,115
221083110,TripAdvisor|ROCA|p:global_s:ROCA-Desktop_|Metasearch|EN|CPC|1x1  ,8142299,Hilton|TripAdvisor_MetaSearch|intl,2782286,Trip Advisor,0,4
221112475,2018.05.15_APAC_HH_MKT_AHC_BAH_CORE18788_HPCJRenewal1st_HH_JA_CTA1,8590937,EM|APAC|AH,908380,CheetahMail.com,0,1
221117408,ALL|DBM|RT|PC|FLLDHQQ_Site_RT_Plan-2|US|EN|CPM|160x600|CoOp,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,2139787,DoubleClick Bid Manager (DBM),6320,7
221118382,2018.05.15_APAC_HH_MKT_AHC_BAH_CORE18790_HPCJRenewalReminder_HH_JA_CTA1,8590937,EM|APAC|AH,908380,CheetahMail.com,0,2
221118388,2018.05.15_APAC_HH_MKT_AHC_BAH_CORE18790_HPCJRenewalReminder_HH_JA_CTA4,8590937,EM|APAC|AH,908380,CheetahMail.com,0,1
221123150,QQ|TripAdvisor|PS|PC|Purchase_Intent_Destination_Content_Luxury|US|EN|CPM|300x600|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,896433,Tripadvisor,3831,4
221124413,QQ|TripAdvisor|PS|PC|Property_Pages_Destination_Content|US|EN|CPM|300x250|PropFunded,8303690,Diplomat Resort & Spa A Curio By HIlton_FLLDHQQ,896433,Tripadvisor,12966,4
221125571,iP|HX|DAT_ProductCatalog_Q22018_DLPS7|FB|ROI|US|DAT|RT|DE|HonorsHH2B,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,5
221125574,iP|HX|DAT_ProductCatalog_Q22018_V7|FB|ROI|US|DAT|RT|DE|HonorsHH2B,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,9
221125577,iP|HX|DAT_ProductCatalog_Q22018_VC615|FB|ROI|US|DAT|RT|MO|HonorsHH2B,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,14
221125580,iP|HX|DAT_ProductCatalog_Q22018_VC1|FB|ROI|US|DAT|RT|MO|HonorsHH2B,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,6
221125589,iP|QQ|DAT_ProductCatalog_Q22018_VC5|FB|ROI|US|DAT|RT|MO|HonorsHH2B,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,11
221125592,iP|QQ|DAT_ProductCatalog_Q22018_VC30|FB|ROI|US|DAT|RT|DE|HonorsHH2B,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,8
221125607,iP|DT|DAT_ProductCatalog_Q22018_C720|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,2
221125613,iP|DT|DAT_ProductCatalog_Q22018_V7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,2
221125619,iP|DT|DAT_ProductCatalog_Q22018_VC510|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,9
221125625,iP|ES|DAT_ProductCatalog_Q22018_C7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,5
221125634,iP|ES|DAT_ProductCatalog_Q22018_V715|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,1
221125637,iP|ES|DAT_ProductCatalog_Q22018_VC1|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,5
221125640,iP|ES|DAT_ProductCatalog_Q22018_VC25|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,3
221125643,iP|HGI|DAT_ProductCatalog_Q22018_C7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,3
221125649,iP|HGI|DAT_ProductCatalog_Q22018_DLPS7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,2
221125652,iP|HGI|DAT_ProductCatalog_Q22018_V7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,9
221125658,iP|HGI|DAT_ProductCatalog_Q22018_VC1|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,17
221125661,iP|HGI|DAT_ProductCatalog_Q22018_VC25|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,1
221125664,iP|HHR|DAT_ProductCatalog_Q22018_C7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,3
221125667,iP|HHR|DAT_ProductCatalog_Q22018_DLPS7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,11
221125670,iP|HHR|DAT_ProductCatalog_Q22018_V7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,3
221125673,iP|HHR|DAT_ProductCatalog_Q22018_V720|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,2
221125676,iP|HHR|DAT_ProductCatalog_Q22018_VC1|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,4
221125679,iP|HHR|DAT_ProductCatalog_Q22018_VC25|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,10
221125682,iP|HT|DAT_ProductCatalog_Q22018_DLPS7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,2
221125691,iP|HT|DAT_ProductCatalog_Q22018_VC30|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,17
221125694,iP|HW|DAT_ProductCatalog__Q22018_C7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,7
221125697,iP|HW|DAT_ProductCatalog_Q22018_DLPS5|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,2
221125700,iP|HW|DAT_ProductCatalog_Q22018_V7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,2
221125703,iP|HW|DAT_ProductCatalog_Q22018_V720|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,3
221125706,iP|HW|DAT_ProductCatalog__Q22018_VC1|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,2
221125709,iP|HW|DAT_ProductCatalog_Q22018_VC25|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,2
221125712,iP|HX|DAT_ProductCatalog_Q22018_C7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,4
221125715,iP|HX|DAT_ProductCatalog_Q22018_VC720|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,4
221125718,iP|HX|DAT_ProductCatalog_Q22018_DLPS7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,4
221125721,iP|HX|DAT_ProductCatalog_Q22018_V7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,21
221125727,iP|HX|DAT_ProductCatalog_Q22018_VC1|FB|ROI|US|DAT|RT|MO|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,16
221125733,iP|QQ|DAT_ProductCatalog_Q22018_DLPS7|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,1
221125739,iP|QQ|DAT_ProductCatalog_Q22018_VC30|FB|ROI|US|DAT|RT|DE|HonorsHH2A,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,5
221125751,iP|DT|DAT_ProductCatalog_Q22018_C7|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,239
221125754,iP|DT|DAT_ProductCatalog_Q22018_C720|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,172
221125757,iP|DT|DAT_ProductCatalog_Q22018_DLPS5|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,58
221125760,iP|DT|DAT_ProductCatalog_Q22018_V7|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,1230
221125763,iP|DT|DAT_ProductCatalog_Q22018_VC1|FB|ROI|US|DAT|RT|MO|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,298
221125766,iP|DT|DAT_ProductCatalog_Q22018_VC510|FB|ROI|US|DAT|RT|MO|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,353
221125769,iP|DT|DAT_ProductCatalog_Q22018_VC25|FB|ROI|US|DAT|RT|MO|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,751
221125772,iP|ES|DAT_ProductCatalog_Q22018_C7|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,236
221125775,iP|ES|DAT_ProductCatalog_Q22018_DLPS5|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,203
221125778,iP|ES|DAT_ProductCatalog_Q22018_V7|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,225
221125781,iP|ES|DAT_ProductCatalog_Q22018_V715|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,38
221125784,iP|ES|DAT_ProductCatalog_Q22018_VC1|FB|ROI|US|DAT|RT|MO|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,1361
221125787,iP|ES|DAT_ProductCatalog_Q22018_VC25|FB|ROI|US|DAT|RT|MO|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,788
221125790,iP|HGI|DAT_ProductCatalog_Q22018_C7|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,299
221125793,iP|HGI|DAT_ProductCatalog_Q22018_C715|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,52
221125796,iP|HGI|DAT_ProductCatalog_Q22018_DLPS7|FB|ROI|US|DAT|RT|DE|EnterpriseB,9479388,ALL|Display|Facebook_DPA|ALL|Revenue,799354,Facebook 1,0,201
